Identity,Link,Location,Area,Beds,Baths,Price,ATM Machines,Accessible by Road,Balloted,Barbeque Area,Boundary Lines,Boundary Wall,Broadband Internet Access,Business Center or Media Room in Building,CCTV Security,Cafeteria/Canteen,Central Air Conditioning,Central Heating,Communal/Shared Kitchen,Community Centre,Community Gym,Community Lawn or Garden,Community Swimming Pool,Conference Room in Building,Corner,Day Care Centre,Dining Room,Disputed,Double Glazed Windows,Drawing Room,Electricity,Electricity Backup,Elevator or Lift,Facilities for Disabled,File,First Aid or Medical Centre,Flooring,Furnished,Gym,Intercom,Irrigation,Jacuzzi,Kids Play Area,Land Fertility,Laundry Room,Laundry or Dry Cleaning Facility,Lawn or Garden,Lobby in Building,Lounge or Sitting Room,Maintenance Staff,Mosque,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Nearby Water Resources,Park Facing,Perimeter Fencing,Pet Policy,Possesion,Powder Room,Prayer Room,Public Parking,Satellite or Cable TV Ready,Sauna,Security Staff,Service Elevators in Building,Sewerage,Steam Room,Study Room,Sui Gas,Swimming Pool,Tube Wells,Underground Parking,Waste Disposal,Water Supply,Built in year,Distance From Airport (kms),Elevators,Floor,Floors,Floors in Building,Kitchens,Parking Spaces,Servant Quarters,Store Rooms
House 47065024,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_specious_and_fabulous_house_for_living_with_all_basic_amenities_available_for_sale_in_dha_phase_2_islamabad_on_top_location-47065024-339-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses,604.44,6.0,6.0,80000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
House 45788683,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_beautiful_1_kanal_house_for_sale-45788683-339-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses,604.44,6.0,6.0,85000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0
House 46979266,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_straight_line_modern_design_1_kanal_double_unit_house_for_sale-46979266-339-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses,604.44,6.0,6.0,109000000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0
House 46913850,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2-46913850-339-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses,604.44,6.0,6.0,117500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0
House 46978166,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_e_lavish_house_for_sale-46978166-3200-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses > DHA Phase 2 - Sector E Houses,302.2,6.0,6.0,66000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0
House 46612587,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_j_reserve_a_prime_location_house_of_3_5_marla_now_in_dha_phase_2_-_sector_j-46612587-8399-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses > DHA Phase 2 - Sector J Houses,105.77,3.0,4.0,32000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
House 46612590,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_j_reserve_a_prime_location_house_of_3_5_marla_now_in_dha_phase_2_-_sector_j-46612590-8399-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses > DHA Phase 2 - Sector J Houses,105.77,3.0,4.0,32000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
House 47005786,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_reasonably-priced_21_marla_house_in_dha_defence_phase_2_islamabad_is_available_as_of_now-47005786-339-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses,56789.01234,6.0,6.0,99000000.0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 46963195,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_get_in_touch_now_to_buy_a_20_marla_house_in_islamabad-46963195-339-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses,56789.01234,6.0,6.0,87500000.0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 45496482,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_luxury_brand_new_kanal_double_unit_6_bed_house_with_a_quality-45496482-339-1.html,Islamabad Houses > DHA Defence Houses > DHA Defence Phase 2 Houses,604.44,6.0,6.0,94000000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0
